source_id,country,chip_id,status,chip_file,crs,clear_fraction,center_clear_fraction,worldcover_valid_fraction,scene_id,scene_datetime,requested_lon,requested_lat,reused_from,reflectance_p01,reflectance_p99,error
Libya_1743,Libya,811dc8df55aae794b411,ok,811dc8df55aae794b411.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34SDA_20230722T091941_L2A,2023-07-22T09:31:45.017000Z,20.124275,32.074985,,,,
Nigeria_69550,Nigeria,bc9512fbd33497e721ff,ok,bc9512fbd33497e721ff.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32NLP_20231218T100253_L2A,2023-12-18T10:08:41.133000Z,7.674976666666667,7.990023333333333,,,,
Algeria_10476,Algeria,d849e0060850d4b69fc6,ok,d849e0060850d4b69fc6.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32SKE_20231117T102936_L2A,2023-11-17T10:31:02.561000Z,6.504810000000001,36.053936,,,,
Angola_61508,Angola,6cf2934b7dbc1c19a617,ok,6cf2934b7dbc1c19a617.npz,EPSG:32733,0.9999,1.0,1.0,S2B_T33LVG_20230914T091733_L2A,2023-09-14T09:24:03.474000Z,14.475662857142856,-11.886544285714283,,,,
Indonesia_129781,Indonesia,7bf2e84d9e15e55336bf,ok,7bf2e84d9e15e55336bf.npz,EPSG:32748,0.99935,1.0,1.0,S2B_T48MUC_20240725T031701_L2A,2024-07-25T03:28:52.730000Z,104.151115,-2.657005,,,,
Iraq_25568,Iraq,3d75cae0e2e27f4bc7a1,ok,3d75cae0e2e27f4bc7a1.npz,EPSG:32638,1.0,1.0,1.0,S2A_T38SNA_20230319T074156_L2A,2023-03-19T07:50:55.618000Z,45.63354,32.3348,,,,
Libya_839,Libya,2ecad96238e9f4256c14,ok,2ecad96238e9f4256c14.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RTN_20230616T100121_L2A,2023-06-16T10:02:41.146000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.11963686347007751,0.6704123616218567,
Nigeria_53045,Nigeria,195225896c193df3f9f4,ok,195225896c193df3f9f4.npz,EPSG:32632,0.999975,1.0,1.0,S2B_T31PHR_20230214T100452_L2A,2023-02-14T10:16:58.394000Z,6.199586666666666,13.62177888888889,,,,
Algeria_3968,Algeria,739f1444e184cd896a4f,ok,739f1444e184cd896a4f.npz,EPSG:32631,0.969175,1.0,1.0,S2B_T31SFA_20221225T104023_L2A,2022-12-25T10:40:49.282000Z,4.7844,36.8086,,,,
Angola_798769,Angola,fa879db3b8080f600438,ok,fa879db3b8080f600438.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LWK_20230512T091129_L2A,2023-05-12T09:23:13.158000Z,15.779313333333334,-9.901533333333331,,,,
Indonesia_34646,Indonesia,9a1955b2994320bc2792,ok,9a1955b2994320bc2792.npz,EPSG:32754,0.89855,1.0,1.0,S2A_T54MTS_20230902T010731_L2A,2023-09-02T01:09:24.413000Z,138.778805,-7.8291875,,,,
Iraq_31131,Iraq,fd2629c584dabb01b095,ok,fd2629c584dabb01b095.npz,EPSG:32638,0.9981,0.9984,1.0,S2A_T38SKF_20240826T080500_L2A,2024-08-26T08:09:46.384000Z,42.718735,36.962140000000005,,,,
Libya_337,Libya,9d9c2abed96197a457f1,ok,9d9c2abed96197a457f1.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RCU_20230717T092817_L2A,2023-07-17T09:32:16.180000Z,19.714603333333333,30.44908,,,,
Nigeria_289534,Nigeria,b5ad98c6f6b1edc0c0f2,ok,b5ad98c6f6b1edc0c0f2.npz,EPSG:32632,0.9121,0.8032,1.0,S2A_T32NKL_20221228T100646_L2A,2022-12-28T10:09:26.535000Z,6.863586,4.925942,,,,
Algeria_10101,Algeria,47a019ebfd018d8c6ca3,ok,47a019ebfd018d8c6ca3.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31SFA_20221225T104023_L2A,2022-12-25T10:40:49.282000Z,4.34884,36.46052,,,,
Angola_247454,Angola,fff27ebe908001bbbc59,ok,fff27ebe908001bbbc59.npz,EPSG:32733,0.9999,1.0,1.0,S2B_T33LVG_20230914T091733_L2A,2023-09-14T09:24:03.474000Z,14.321125,-12.301315,,,,
Indonesia_38089,Indonesia,e8cfec4561c7b0234723,ok,e8cfec4561c7b0234723.npz,EPSG:32751,0.89,1.0,1.0,S2B_T51MUQ_20230819T021348_L2A,2023-08-19T02:19:08.385000Z,121.7714425,-4.5293575,,,,
Iraq_311,Iraq,941dbc151ddd3f1ab042,ok,941dbc151ddd3f1ab042.npz,EPSG:32638,0.9981,0.9872,1.0,S2B_T38RQU_20231027T073145_L2A,2023-10-27T07:41:25.367000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.10978538542985916,0.46727409958839417,
Libya_370,Libya,7c36af90979686241311,ok,7c36af90979686241311.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34RDS_20241011T091503_L2A,2024-10-11T09:22:38.919000Z,20.92776857142857,28.908201428571427,,,,
Nigeria_59047,Nigeria,4342d6329260104642e3,ok,4342d6329260104642e3.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31NDJ_20231216T101226_L2A,2023-12-16T10:18:50.379000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.027713418006896973,0.30644533038139343,
Algeria_12181,Algeria,0eacac5b987cd57b502d,ok,0eacac5b987cd57b502d.npz,EPSG:32632,1.0,1.0,1.0,S2A_T31SGA_20230824T102802_L2A,2023-08-24T10:30:57.169000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.015936488285660744,0.37936753034591675,
Angola_404378,Angola,c5a35382d73165b8020f,ok,c5a35382d73165b8020f.npz,EPSG:32734,0.9972,1.0,1.0,S2A_T34LGM_20240606T084510_L2A,2024-06-06T08:53:48.626000Z,22.966126666666668,-12.311303333333331,,,,
Indonesia_95481,Indonesia,465d70c896fa664225e9,ok,465d70c896fa664225e9.npz,EPSG:32749,0.9872,1.0,1.0,S2A_T49MDT_20240912T030718_L2A,2024-09-12T03:08:33.029000Z,110.89025,-2.0204,,,,
Iraq_356,Iraq,760c5870380590526d1e,ok,760c5870380590526d1e.npz,EPSG:32638,0.9951,0.9216,1.0,S2B_T38RQU_20231027T073145_L2A,2023-10-27T07:41:25.367000Z,47.71483482758621,30.266174664246822,,,,
Libya_2106,Libya,c6c4e6ef97d7bd2aec80,ok,c6c4e6ef97d7bd2aec80.npz,EPSG:32633,1.0,1.0,1.0,S2B_T33SUS_20230618T095114_L2A,2023-06-18T09:51:43.742000Z,13.8007,32.59011,,,,
Nigeria_392441,Nigeria,92bd0fccd87d6d627634,ok,92bd0fccd87d6d627634.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32NNP_20241104T095622_L2A,2024-11-04T09:58:37.548000Z,9.46597,7.59907,,,,
Algeria_11289,Algeria,018bf86f4e646d6962ec,ok,018bf86f4e646d6962ec.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RMV_20240817T100152_L2A,2024-08-17T10:12:13.416000Z,8.820348571428571,31.435595714285714,,,,
Angola_967756,Angola,7169ca6bd47c6662ec63,ok,7169ca6bd47c6662ec63.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LUE_20240705T091521_L2A,2024-07-05T09:24:36.381000Z,13.59591,-14.15993,,,,
Indonesia_68656,Indonesia,9e7b11b488390fcbfb52,ok,9e7b11b488390fcbfb52.npz,EPSG:32650,0.99695,1.0,1.0,S2B_T50NNJ_20240720T023439_L2A,2024-07-20T02:37:00.821000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.0010756643023341894,0.45120033621788025,
Iraq_29159,Iraq,1328c83a710f27b919e3,ok,1328c83a710f27b919e3.npz,EPSG:32638,0.8875,1.0,1.0,S2B_T38SMB_20240907T075319_L2A,2024-09-07T08:00:44.638000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.03640161454677582,0.389318585395813,
Libya_2249,Libya,70c88ac044813d4d1379,ok,70c88ac044813d4d1379.npz,EPSG:32633,1.0,1.0,1.0,S2B_T33RYN_20230612T093127_L2A,2023-06-12T09:32:36.987000Z,17.96826,29.45603,,,,
Nigeria_245091,Nigeria,d43ed70f1b45f4c67c65,ok,d43ed70f1b45f4c67c65.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32PKT_20231108T100047_L2A,2023-11-08T10:07:48.976000Z,6.916477142857143,10.786865714285714,,,,
Algeria_10939,Algeria,14bc1f285aba84b9c728,ok,14bc1f285aba84b9c728.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,6.446904999999999,32.182125,,,,
Angola_463802,Angola,fb8a012d0628163f8368,ok,fb8a012d0628163f8368.npz,EPSG:32733,0.999,1.0,1.0,S2B_T33MTP_20240802T092157_L2A,2024-08-02T09:32:21.101000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.0638018399477005,0.435060054063797,
Indonesia_63239,Indonesia,9a9f734cee488f573394,ok,9a9f734cee488f573394.npz,EPSG:32647,0.9978,1.0,1.0,S2A_T47NKF_20240314T035814_L2A,2024-03-14T04:06:59.128000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.03807053714990616,0.4119787812232971,
Iraq_27397,Iraq,545c196299f7cc333d22,ok,545c196299f7cc333d22.npz,EPSG:32637,1.0,1.0,1.0,S2A_T37SFT_20240925T080226_L2A,2024-09-25T08:10:38.485000Z,40.98653,34.06401,,,,
Libya_2823,Libya,9c9d4fd8f14558581003,ok,9c9d4fd8f14558581003.npz,EPSG:32634,1.0,1.0,1.0,S2B_T34SDA_20230722T091941_L2A,2023-07-22T09:31:45.017000Z,20.28391,32.1786,,,,
Nigeria_458617,Nigeria,c7df59d505e36a9f3b62,ok,c7df59d505e36a9f3b62.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PFK_20241125T101800_L2A,2024-11-25T10:18:35.201000Z,4.8465,8.95467,,,,
Algeria_10944,Algeria,f4887e54e9e1135b5de2,ok,f4887e54e9e1135b5de2.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31SGU_20230327T101840_L2A,2023-03-27T10:31:16.024000Z,5.31524,34.66525,,,,
Angola_658578,Angola,6c4e900a8160b03e428a,ok,6c4e900a8160b03e428a.npz,EPSG:32734,1.0,1.0,1.0,S2A_T34LGN_20241004T084907_L2A,2024-10-04T08:53:29.733000Z,23.35234,-11.062676,,,,
Indonesia_28774,Indonesia,7fde9f3d4fd3924ab59f,ok,7fde9f3d4fd3924ab59f.npz,EPSG:32749,0.99965,1.0,1.0,S2A_T49MGU_20240919T025427_L2A,2024-09-19T02:58:16.489000Z,113.25353666666666,-1.6079966666666667,,,,
Iraq_27309,Iraq,172149ff30b5d7f7b2b8,ok,172149ff30b5d7f7b2b8.npz,EPSG:32638,0.991,1.0,1.0,S2B_T38SMC_20241007T075211_L2A,2024-10-07T08:00:27.452000Z,44.5919,33.56639,,,,
Libya_1814,Libya,7c3e6f3b7d5331f57b06,ok,7c3e6f3b7d5331f57b06.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RNS_20240718T100439_L2A,2024-07-18T10:13:00.121000Z,9.84845,28.64156,,,,
Nigeria_148184,Nigeria,04f5fe34a25c145111f6,ok,04f5fe34a25c145111f6.npz,EPSG:32632,0.9938,0.9952,1.0,S2A_T32PLS_20230117T100631_L2A,2023-01-17T10:07:53.765000Z,7.438294000000001,9.996374,,,,
Algeria_4844,Algeria,f8f537a37c23eaa43deb,ok,f8f537a37c23eaa43deb.npz,EPSG:32631,1.0,1.0,1.0,S2A_T32SKA_20230910T101420_L2A,2023-09-10T10:22:10.379000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.1571751981973648,0.7075518369674683,
Angola_344428,Angola,20dde9567eb1b9721793,ok,20dde9567eb1b9721793.npz,EPSG:32733,1.0,1.0,1.0,S2B_T33LXC_20231001T090242_L2A,2023-10-01T09:14:56.303000Z,16.681796666666667,-15.63849,,,,
Indonesia_48059,Indonesia,465e4f9453b6a0fa9f1a,ok,465e4f9453b6a0fa9f1a.npz,EPSG:32748,0.9751,1.0,1.0,S2B_T48MUD_20240509T033006_L2A,2024-05-09T03:38:31.218000Z,103.46149363636364,-1.1540122727272726,,,,
Iraq_1612,Iraq,5b9762730214fd9b5147,ok,5b9762730214fd9b5147.npz,EPSG:32638,0.99145,0.9968,1.0,S2A_T38SNA_20230319T074156_L2A,2023-03-19T07:50:55.618000Z,45.87359,32.42764,,,,
Libya_1531,Libya,d2282f347df65dd5fe36,ok,d2282f347df65dd5fe36.npz,EPSG:32634,1.0,1.0,1.0,S2A_T34RFS_20231121T091328_L2A,2023-11-21T09:22:30.427000Z,22.30224875,28.82729125,,,,
Nigeria_206027,Nigeria,b2d53c15cb2d45e313e7,ok,b2d53c15cb2d45e313e7.npz,EPSG:32632,0.9894,0.9536,1.0,S2A_T32PLS_20230117T100631_L2A,2023-01-17T10:07:53.765000Z,7.90181,10.04054,,,,
Algeria_2720,Algeria,29ba605b48035c9d0daf,ok,29ba605b48035c9d0daf.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32SLF_20240606T101605_L2A,2024-06-06T10:20:54.815000Z,7.77092,36.34157,,,,
Angola_349154,Angola,42111b54e627a69100d4,ok,42111b54e627a69100d4.npz,EPSG:32733,0.844975,0.8288,1.0,S2A_T33LYL_20240722T090116_L2A,2024-07-22T09:12:59.091000Z,17.656122500000002,-8.5548425,,,,
Indonesia_59933,Indonesia,048cb9777264912ac470,ok,048cb9777264912ac470.npz,EPSG:32748,0.97845,0.9984,1.0,S2B_T48MUD_20240509T033006_L2A,2024-05-09T03:38:31.218000Z,103.50873453333334,-1.4777736,,,,
Iraq_1006,Iraq,3dbc9701d8efb442bf7a,ok,3dbc9701d8efb442bf7a.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SME_20240828T075111_L2A,2024-08-28T08:00:00.953000Z,44.22462212121212,35.38841818181818,,,,
Libya_2359,Libya,ce5ac962b4571fe9fcb9,ok,ce5ac962b4571fe9fcb9.npz,EPSG:32633,1.0,1.0,1.0,S2B_T33SVS_20241003T095133_L2A,2024-10-03T10:01:32.419000Z,14.11131,32.6802,,,,
Nigeria_364958,Nigeria,dbe12ca9951433f5f6d2,ok,dbe12ca9951433f5f6d2.npz,EPSG:32631,1.0,1.0,1.0,S2A_T31PHL_20221228T100646_L2A,2022-12-28T10:08:16.324000Z,5.81863,9.348293333333332,,,,
Algeria_2917,Algeria,ff6b9bbdc9b9b9df6985,ok,ff6b9bbdc9b9b9df6985.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32SMF_20230826T101140_L2A,2023-08-26T10:20:50.082000Z,8.240723333333333,36.707883333333335,,,,
Angola_41643,Angola,20e7052f449686cf5a2d,ok,20e7052f449686cf5a2d.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LXK_20240503T091022_L2A,2024-05-03T09:13:17.693000Z,16.618215,-9.371958333333334,,,,
Indonesia_84951,Indonesia,a79a085a2ab998a521cd,ok,a79a085a2ab998a521cd.npz,EPSG:32647,1.0,1.0,1.0,S2A_T46NHL_20240314T035814_L2A,2024-03-14T04:07:01.470000Z,96.55419666666668,5.097370000000001,,,,
Iraq_4954,Iraq,1e35efc85bbb74e62a61,ok,1e35efc85bbb74e62a61.npz,EPSG:32638,1.0,1.0,1.0,S2A_T38SNA_20230319T074156_L2A,2023-03-19T07:50:55.618000Z,45.7196,31.8254,,,,
Libya_741,Libya,3ecfaf9a18281279a13c,ok,3ecfaf9a18281279a13c.npz,EPSG:32634,0.999375,1.0,1.0,S2A_T34RET_20231121T091328_L2A,2023-11-21T09:22:19.636000Z,21.54793367346939,29.25613632653061,,,,
Nigeria_237877,Nigeria,d87b169d1f4e586d3ab3,ok,d87b169d1f4e586d3ab3.npz,EPSG:32632,0.9999,1.0,1.0,S2B_T32NPP_20241106T094155_L2A,2024-11-06T09:48:35.628000Z,10.29772,7.2538,,,,
Algeria_8592,Algeria,b1e4fdde08b82960eb55,ok,b1e4fdde08b82960eb55.npz,EPSG:32632,0.9915,0.8732,1.0,S2A_T31SGA_20230824T102802_L2A,2023-08-24T10:30:57.169000Z,6.089666666666666,36.770626666666665,,,,
Angola_923440,Angola,c0004153102c87c21e0d,ok,c0004153102c87c21e0d.npz,EPSG:32733,1.0,1.0,1.0,S2A_T33LXK_20240503T091022_L2A,2024-05-03T09:13:17.693000Z,16.530395,-9.17473,,,,
Indonesia_122872,Indonesia,24bd58188c04e7680bff,failed,24bd58188c04e7680bff.npz,,,,,,,117.273065,0.52315,,,,"RuntimeError: No acceptable scene: [{""item"": ""S2A_T50NNF_20240216T023658_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.8692}, {""item"": ""S2B_T50NNF_20240221T023540_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.7391}, {""item"": ""S2B_T50NNF_20240720T023439_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.2265}, {""item"": ""S2A_T50NNF_20240416T023519_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.7251}, {""item"": ""S2B_T50NNF_20240411T023436_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.5556}, {""item"": ""S2B_T50NNF_20241028T022831_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.735}, {""item"": ""S2A_T50NNF_20231029T023012_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.5868}, {""item"": ""S2A_T50NNF_20231009T022803_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.3796}]"
Iraq_34382,Iraq,af630a8cff9becd6f617,ok,af630a8cff9becd6f617.npz,EPSG:32638,1.0,1.0,1.0,S2B_T38SME_20240828T075111_L2A,2024-08-28T08:00:00.953000Z,44.486165,36.014615,,,,
Libya_783,Libya,5c22d60fe855c9deef32,pending,,,,,,,,,,,,,
Nigeria_211310,Nigeria,dbe8365070706a873246,pending,,,,,,,,,,,,,
Algeria_12997,Algeria,1474410ee94d7b38a7e4,ok,1474410ee94d7b38a7e4.npz,EPSG:32631,0.967375,0.9568,1.0,S2A_T31SFA_20231006T103243_L2A,2023-10-06T10:40:50.789000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.010237867943942547,0.31104743480682373,
Angola_327952,Angola,61328bbefa5d3bafa43f,pending,,,,,,,,,,,,,
Indonesia_31,Indonesia,008e9c406330b22a1bce,pending,,,,,,,,,,,,,
Iraq_16707,Iraq,e89e0e1966c50ec8f222,pending,,,,,,,,,,,,,
Libya_2851,Libya,8630793eb0344aaacf28,ok,8630793eb0344aaacf28.npz,EPSG:32632,1.0,1.0,1.0,S2B_T32RQV_20230810T095821_L2A,2023-08-10T10:02:16.294000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.16313721239566803,0.7361947298049927,
Nigeria_410648,Nigeria,6a6bc71e0901391b7a32,pending,,,,,,,,,,,,,
Algeria_3346,Algeria,5869439e3a735a4342b1,pending,,,,,,,,,,,,,
Angola_394246,Angola,431bdc1c4dab3c9f4bca,pending,,,,,,,,,,,,,
Indonesia_124542,Indonesia,e13d3a599b1569bc5b81,pending,,,,,,,,,,,,,
Iraq_5551,Iraq,5ac933c3b332c332a403,pending,,,,,,,,,,,,,
Libya_1222,Libya,81915b0a7ffd3df84241,ok,81915b0a7ffd3df84241.npz,EPSG:32633,1.0,1.0,1.0,S2A_T33RVK_20230802T095154_L2A,2023-08-02T09:53:22.255000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.04989941045641899,0.6191607713699341,
Nigeria_468340,Nigeria,f31fc31cce99609cf7d3,ok,f31fc31cce99609cf7d3.npz,EPSG:32631,0.993675,0.9952,1.0,S2A_T31NGF_20221228T100646_L2A,2022-12-28T10:09:32.140000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,-0.00445289071649313,0.30408477783203125,
Algeria_11448,Algeria,37b8e58dd0f7d1aabf9b,pending,,,,,,,,,,,,,
Angola_304077,Angola,503b2e242cef95c22541,pending,,,,,,,,,,,,,
Indonesia_52236,Indonesia,534a8867a47e82a11791,pending,,,,,,,,,,,,,
Iraq_20360,Iraq,f25ccff5d3ca939ce6e6,pending,,,,,,,,,,,,,
Libya_1306,Libya,905d284354c5e8140117,pending,,,,,,,,,,,,,
Nigeria_234275,Nigeria,16c90c27fd83ccbbf6ef,pending,,,,,,,,,,,,,
Algeria_10367,Algeria,c78d77afad599e193bfa,pending,,,,,,,,,,,,,
Angola_203314,Angola,cf4bd77d247fec410f2c,pending,,,,,,,,,,,,,
Indonesia_41182,Indonesia,0efce5da75884212d7a8,pending,,,,,,,,,,,,,
Iraq_26536,Iraq,d35dbd2b2843ea9b5857,pending,,,,,,,,,,,,,
Libya_1524,Libya,dbb6afedc5628f00d4b8,ok,dbb6afedc5628f00d4b8.npz,EPSG:32634,0.999975,0.9996,1.0,S2A_T34RBS_20240919T092850_L2A,2024-09-19T09:32:44.865000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.19555142521858215,0.7281386852264404,
Nigeria_163147,Nigeria,47ca8344097eedf790ca,pending,,,,,,,,,,,,,
Algeria_11754,Algeria,6f02bc37ba01aa761393,pending,,,,,,,,,,,,,
Angola_704440,Angola,786c668b008854a65e80,pending,,,,,,,,,,,,,
Indonesia_107991,Indonesia,fa76afd852756193e58a,pending,,,,,,,,,,,,,
Iraq_13566,Iraq,014f79cbadfb0ee0812c,pending,,,,,,,,,,,,,
Libya_3074,Libya,676b50357d644fb65d6f,pending,,,,,,,,,,,,,
Nigeria_159358,Nigeria,4f4984a8268d6a2a05c8,ok,4f4984a8268d6a2a05c8.npz,EPSG:32631,1.0,1.0,1.0,S2B_T31PFP_20241105T100527_L2A,2024-11-05T10:17:31.077000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.03821050375699997,0.3161354064941406,
Algeria_2905,Algeria,b3d4ef13b313ca030fbe,pending,,,,,,,,,,,,,
Angola_335428,Angola,d55f8f7b22c7399c8a6c,pending,,,,,,,,,,,,,
Indonesia_45409,Indonesia,9c3a2ed3e493a1ae44bd,pending,,,,,,,,,,,,,
Iraq_27569,Iraq,429782d032d41788ea6a,pending,,,,,,,,,,,,,
Libya_2204,Libya,09c6b135e9dffe4b4fa4,pending,,,,,,,,,,,,,
Nigeria_188945,Nigeria,f56bbc9a05633149d996,ok,f56bbc9a05633149d996.npz,EPSG:32632,1.0,1.0,1.0,S2A_T32PNQ_20241104T095622_L2A,2024-11-04T09:58:22.963000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.02393626794219017,0.3442334532737732,
Algeria_9416,Algeria,6a94b261b3d32b9b760e,pending,,,,,,,,,,,,,
Angola_843565,Angola,1af0c1dab75147797d71,pending,,,,,,,,,,,,,
Indonesia_68385,Indonesia,c40cbb2dae7983eb9fd3,pending,,,,,,,,,,,,,
Iraq_3582,Iraq,5738865324f41d510ce5,pending,,,,,,,,,,,,,
Libya_2413,Libya,922798dcf423b44229ac,pending,,,,,,,,,,,,,
Nigeria_431389,Nigeria,1c3408f0a665f8c2c03e,pending,,,,,,,,,,,,,
Algeria_8916,Algeria,31c5b4accf40c5de88ff,pending,,,,,,,,,,,,,
Angola_347763,Angola,33be09b41f1d1499ae0a,pending,,,,,,,,,,,,,
Indonesia_28997,Indonesia,733c647ceb7c0a448d44,ok,733c647ceb7c0a448d44.npz,EPSG:32750,1.0,1.0,1.0,S2B_T50MKC_20230927T023803_L2A,2023-09-27T02:48:32.799000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.08603031933307648,0.3373059928417206,
Iraq_1748,Iraq,51ced3cb7487073e77c1,pending,,,,,,,,,,,,,
Libya_1825,Libya,4a626d03988bfae7a6f4,pending,,,,,,,,,,,,,
Nigeria_419624,Nigeria,865f14ff8b2d4a907d8a,pending,,,,,,,,,,,,,
Algeria_12645,Algeria,533ed3f4edf856b296d6,pending,,,,,,,,,,,,,
Angola_40412,Angola,1d211a516e7578f439ce,pending,,,,,,,,,,,,,
Indonesia_119008,Indonesia,a3c6b13a539f4f6f8f5b,pending,,,,,,,,,,,,,
Iraq_27509,Iraq,95ec0c86ddae65371206,pending,,,,,,,,,,,,,
Libya_3299,Libya,6eed0a32725007cc40bf,ok,6eed0a32725007cc40bf.npz,EPSG:32634,0.9984,1.0,1.0,S2B_T34SDB_20241004T092322_L2A,2024-10-04T09:31:25.592000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.03492715209722519,0.3436174690723419,
Nigeria_171296,Nigeria,163f8a86970d47f884ac,pending,,,,,,,,,,,,,
Algeria_5963,Algeria,0220722551ce3cf1ffb4,pending,,,,,,,,,,,,,
Angola_427650,Angola,aa69951cbad251e886eb,pending,,,,,,,,,,,,,
Indonesia_5037,Indonesia,0329218fbe01153e1feb,pending,,,,,,,,,,,,,
Iraq_33590,Iraq,2431e1daf272e7d8d294,pending,,,,,,,,,,,,,
Libya_2022,Libya,3af600c965ba05a1833c,pending,,,,,,,,,,,,,
Nigeria_317323,Nigeria,0a52cc315ffc568e6047,pending,,,,,,,,,,,,,
Algeria_5422,Algeria,b1893ff24f353a9b6562,pending,,,,,,,,,,,,,
Angola_476963,Angola,6bda03937fd0f0c3d4b5,pending,,,,,,,,,,,,,
Indonesia_159160,Indonesia,da8941172bfd8e49c551,pending,,,,,,,,,,,,,
Iraq_29886,Iraq,9b48f0013b69da1a22a3,pending,,,,,,,,,,,,,
Libya_1809,Libya,e71a845468601d026e1f,pending,,,,,,,,,,,,,
Nigeria_9020,Nigeria,c86b66bff1c0d247db38,pending,,,,,,,,,,,,,
Algeria_4110,Algeria,49ff275111f46d94a46d,pending,,,,,,,,,,,,,
Angola_646089,Angola,9e420cc26b047cca51a6,pending,,,,,,,,,,,,,
Indonesia_12431,Indonesia,7efb9e63ea9aa90bd912,pending,,,,,,,,,,,,,
Iraq_7338,Iraq,3a78f5dabfadeb3d6717,pending,,,,,,,,,,,,,
Libya_290,Libya,dd58d0bbf23b2b138990,pending,,,,,,,,,,,,,
Nigeria_270686,Nigeria,300b523a61545c5d159a,pending,,,,,,,,,,,,,
Algeria_6477,Algeria,485a80ce5d07c36b39f8,pending,,,,,,,,,,,,,
Angola_515766,Angola,264666e958f7ea8e14d7,ok,264666e958f7ea8e14d7.npz,EPSG:32733,0.9998,1.0,1.0,S2B_T33MTN_20240802T092157_L2A,2024-08-02T09:32:35.529000Z,,,/kaggle/input/notebooks/aaryanadutta/sih-nb6-img/nb6_context_v1,0.02313029207289219,0.3212434649467468,
Indonesia_158694,Indonesia,6b3aaff09346cbf28e0a,pending,,,,,,,,,,,,,
Iraq_22367,Iraq,6651cd65d6c71e5a3266,pending,,,,,,,,,,,,,
Libya_2918,Libya,f7173d7d007c3e2f3f16,pending,,,,,,,,,,,,,
Nigeria_250240,Nigeria,98fd6364d3e3940826d2,pending,,,,,,,,,,,,,
Algeria_8558,Algeria,b6a9f7ed7a3c5f30b144,pending,,,,,,,,,,,,,
